datetime_utc,date,lat,lon,pm2_5,pm10,co,no,no2,o3,so2,nh3,ow_aqi_1to5,source,city
2024-09-05T10:00:00Z,2024-09-05,24.8607,67.0011,12.1,25.38,390.53,1.93,6.25,45.78,2.41,1.09,2.0,openweather,Karachi
2024-09-05T11:00:00Z,2024-09-05,24.8607,67.0011,14.09,29.86,383.85,1.77,6.43,44.7,2.41,0.97,2.0,openweather,Karachi
2024-09-05T12:00:00Z,2024-09-05,24.8607,67.0011,15.18,32.68,377.18,1.58,7.2,40.77,2.29,0.9,2.0,openweather,Karachi
2024-09-05T13:00:00Z,2024-09-05,24.8607,67.0011,15.68,32.83,397.21,1.08,10.97,32.54,2.35,0.99,2.0,openweather,Karachi
2024-09-05T14:00:00Z,2024-09-05,24.8607,67.0011,15.94,33.19,410.56,0.13,13.88,26.46,2.38,1.12,2.0,openweather,Karachi
2024-09-05T15:00:00Z,2024-09-05,24.8607,67.0011,16.27,37.27,397.21,0.03,11.82,29.33,2.41,1.31,2.0,openweather,Karachi
2024-09-05T16:00:00Z,2024-09-05,24.8607,67.0011,16.25,40.1,390.53,0.01,10.11,33.26,2.59,1.54,2.0,openweather,Karachi
2024-09-05T17:00:00Z,2024-09-05,24.8607,67.0011,14.87,36.04,353.81,0.0,7.28,36.84,2.38,1.36,2.0,openweather,Karachi
2024-09-05T18:00:00Z,2024-09-05,24.8607,67.0011,14.07,31.99,330.45,0.0,5.74,38.62,2.18,1.2,2.0,openweather,Karachi
2024-09-05T19:00:00Z,2024-09-05,24.8607,67.0011,14.41,32.73,307.08,0.0,4.71,39.34,1.91,0.85,2.0,openweather,Karachi
2024-09-05T20:00:00Z,2024-09-05,24.8607,67.0011,14.85,37.9,277.04,0.0,3.51,40.77,1.71,0.44,2.0,openweather,Karachi
2024-09-05T21:00:00Z,2024-09-05,24.8607,67.0011,14.95,42.6,257.02,0.0,2.31,42.56,1.65,0.32,2.0,openweather,Karachi
2024-09-05T22:00:00Z,2024-09-05,24.8607,67.0011,14.52,44.45,250.34,0.0,1.63,43.63,1.58,0.27,2.0,openweather,Karachi
2024-09-05T23:00:00Z,2024-09-05,24.8607,67.0011,14.57,44.85,247.0,0.0,1.46,44.35,1.59,0.25,2.0,openweather,Karachi
2024-09-06T00:00:00Z,2024-09-06,24.8607,67.0011,14.91,46.3,243.66,0.0,1.41,44.35,1.62,0.23,2.0,openweather,Karachi
2024-09-06T01:00:00Z,2024-09-06,24.8607,67.0011,15.4,48.0,247.0,0.0,1.63,44.35,1.71,0.24,2.0,openweather,Karachi
2024-09-06T02:00:00Z,2024-09-06,24.8607,67.0011,15.29,49.0,253.68,0.0,2.21,43.63,1.83,0.32,2.0,openweather,Karachi
2024-09-06T03:00:00Z,2024-09-06,24.8607,67.0011,15.23,49.28,293.73,0.2,4.46,41.48,2.06,0.7,2.0,openweather,Karachi
2024-09-06T04:00:00Z,2024-09-06,24.8607,67.0011,14.86,48.03,357.15,1.15,7.45,39.7,2.38,1.08,2.0,openweather,Karachi
2024-09-06T05:00:00Z,2024-09-06,24.8607,67.0011,14.58,47.36,373.84,1.66,7.88,41.48,2.56,1.25,2.0,openweather,Karachi
2024-09-06T06:00:00Z,2024-09-06,24.8607,67.0011,14.43,46.59,360.49,1.49,6.77,45.06,2.62,1.33,2.0,openweather,Karachi
2024-09-06T07:00:00Z,2024-09-06,24.8607,67.0011,13.81,45.26,337.12,1.33,5.36,47.92,2.47,1.16,2.0,openweather,Karachi
2024-09-06T08:00:00Z,2024-09-06,24.8607,67.0011,13.45,41.8,330.45,1.34,4.88,49.35,2.5,1.03,2.0,openweather,Karachi
2024-09-06T09:00:00Z,2024-09-06,24.8607,67.0011,13.04,38.55,333.79,1.51,5.01,48.64,2.5,0.98,2.0,openweather,Karachi
2024-09-06T10:00:00Z,2024-09-06,24.8607,67.0011,12.66,36.17,340.46,1.72,5.4,47.21,2.44,0.99,2.0,openweather,Karachi
2024-09-06T11:00:00Z,2024-09-06,24.8607,67.0011,12.57,34.99,360.49,2.1,6.6,43.63,2.62,1.12,2.0,openweather,Karachi
2024-09-06T12:00:00Z,2024-09-06,24.8607,67.0011,12.31,32.65,390.53,2.43,8.74,38.27,2.71,1.28,2.0,openweather,Karachi
2024-09-06T13:00:00Z,2024-09-06,24.8607,67.0011,12.09,30.88,440.6,2.04,13.54,30.4,2.86,1.44,2.0,openweather,Karachi
2024-09-06T14:00:00Z,2024-09-06,24.8607,67.0011,11.78,29.52,440.6,0.26,16.28,25.39,2.86,1.47,2.0,openweather,Karachi
2024-09-06T15:00:00Z,2024-09-06,24.8607,67.0011,11.84,29.77,393.87,0.03,12.51,29.33,2.77,1.55,2.0,openweather,Karachi
2024-09-06T16:00:00Z,2024-09-06,24.8607,67.0011,12.15,30.92,370.5,0.01,10.2,32.19,2.95,1.71,2.0,openweather,Karachi
2024-09-06T17:00:00Z,2024-09-06,24.8607,67.0011,12.13,31.88,340.46,0.01,7.71,34.69,2.68,1.54,2.0,openweather,Karachi
2024-09-06T18:00:00Z,2024-09-06,24.8607,67.0011,11.75,32.4,323.77,0.0,6.25,36.48,2.41,1.39,2.0,openweather,Karachi
2024-09-06T19:00:00Z,2024-09-06,24.8607,67.0011,10.76,32.52,307.08,0.0,5.4,37.91,2.09,1.06,2.0,openweather,Karachi
2024-09-06T20:00:00Z,2024-09-06,24.8607,67.0011,9.68,33.14,287.06,0.0,4.33,40.41,1.94,0.67,2.0,openweather,Karachi
2024-09-06T21:00:00Z,2024-09-06,24.8607,67.0011,9.27,34.14,263.69,0.0,2.48,43.27,1.62,0.49,2.0,openweather,Karachi
2024-09-06T22:00:00Z,2024-09-06,24.8607,67.0011,9.29,33.28,260.35,0.0,1.76,43.63,1.53,0.46,2.0,openweather,Karachi
2024-09-06T23:00:00Z,2024-09-06,24.8607,67.0011,9.5,32.63,257.02,0.0,1.63,42.56,1.59,0.46,2.0,openweather,Karachi
2024-09-07T00:00:00Z,2024-09-07,24.8607,67.0011,9.76,33.84,257.02,0.0,1.69,42.2,1.71,0.47,2.0,openweather,Karachi
2024-09-07T01:00:00Z,2024-09-07,24.8607,67.0011,10.08,36.8,263.69,0.0,2.12,41.84,2.0,0.58,2.0,openweather,Karachi
2024-09-07T02:00:00Z,2024-09-07,24.8607,67.0011,10.6,40.95,273.7,0.01,2.87,41.13,2.15,0.7,2.0,openweather,Karachi
2024-09-07T03:00:00Z,2024-09-07,24.8607,67.0011,11.5,43.52,317.1,0.42,5.06,38.98,2.35,1.09,2.0,openweather,Karachi
2024-09-07T04:00:00Z,2024-09-07,24.8607,67.0011,12.29,44.5,377.18,1.77,7.54,38.62,2.68,1.44,2.0,openweather,Karachi
2024-09-07T05:00:00Z,2024-09-07,24.8607,67.0011,12.62,43.92,387.19,2.24,7.88,41.84,2.89,1.58,2.0,openweather,Karachi
2024-09-07T06:00:00Z,2024-09-07,24.8607,67.0011,12.57,43.55,367.16,1.82,6.77,47.21,2.98,1.61,2.0,openweather,Karachi
2024-09-07T07:00:00Z,2024-09-07,24.8607,67.0011,12.18,42.87,347.14,1.45,5.57,50.78,2.77,1.41,2.0,openweather,Karachi
2024-09-07T08:00:00Z,2024-09-07,24.8607,67.0011,12.03,41.61,347.14,1.47,5.65,51.5,2.83,1.35,2.0,openweather,Karachi
2024-09-07T09:00:00Z,2024-09-07,24.8607,67.0011,12.14,39.97,360.49,1.7,6.51,50.07,2.89,1.38,2.0,openweather,Karachi
2024-09-07T10:00:00Z,2024-09-07,24.8607,67.0011,12.54,37.71,387.19,2.29,7.88,45.78,2.86,1.52,2.0,openweather,Karachi
2024-09-07T11:00:00Z,2024-09-07,24.8607,67.0011,13.23,35.78,433.92,3.32,10.11,41.13,3.04,1.85,2.0,openweather,Karachi
2024-09-07T12:00:00Z,2024-09-07,24.8607,67.0011,13.65,34.6,487.33,4.25,13.19,33.62,3.1,2.12,2.0,openweather,Karachi
2024-09-07T13:00:00Z,2024-09-07,24.8607,67.0011,13.66,34.11,554.08,4.02,19.36,21.46,3.22,2.25,2.0,openweather,Karachi
2024-09-07T14:00:00Z,2024-09-07,24.8607,67.0011,12.67,31.99,514.03,0.82,21.76,14.31,2.95,2.03,2.0,openweather,Karachi
2024-09-07T15:00:00Z,2024-09-07,24.8607,67.0011,11.04,29.04,403.88,0.1,13.54,22.71,2.5,1.66,2.0,openweather,Karachi
2024-09-07T16:00:00Z,2024-09-07,24.8607,67.0011,10.43,28.05,393.87,0.04,11.65,25.75,2.71,1.96,2.0,openweather,Karachi
2024-09-07T17:00:00Z,2024-09-07,24.8607,67.0011,10.57,28.78,403.88,0.03,11.82,26.11,2.83,2.34,2.0,openweather,Karachi
2024-09-07T18:00:00Z,2024-09-07,24.8607,67.0011,10.59,29.23,400.54,0.02,11.14,28.61,2.71,2.47,2.0,openweather,Karachi
2024-09-07T19:00:00Z,2024-09-07,24.8607,67.0011,9.87,27.88,383.85,0.01,10.37,30.76,2.38,2.01,2.0,openweather,Karachi
2024-09-07T20:00:00Z,2024-09-07,24.8607,67.0011,8.75,25.46,337.12,0.01,8.4,33.62,2.09,1.22,2.0,openweather,Karachi
2024-09-07T21:00:00Z,2024-09-07,24.8607,67.0011,8.55,25.23,303.75,0.0,5.65,37.19,2.12,1.03,2.0,openweather,Karachi
2024-09-07T22:00:00Z,2024-09-07,24.8607,67.0011,8.81,26.71,287.06,0.0,3.81,39.34,2.18,1.03,2.0,openweather,Karachi
2024-09-07T23:00:00Z,2024-09-07,24.8607,67.0011,9.17,27.03,283.72,0.0,3.3,39.7,2.29,1.11,2.0,openweather,Karachi
2024-09-08T00:00:00Z,2024-09-08,24.8607,67.0011,9.61,27.05,290.39,0.0,3.43,38.27,2.53,1.22,2.0,openweather,Karachi
2024-09-08T01:00:00Z,2024-09-08,24.8607,67.0011,9.8,26.4,300.41,0.0,4.33,36.48,2.92,1.42,2.0,openweather,Karachi
2024-09-08T02:00:00Z,2024-09-08,24.8607,67.0011,9.91,26.41,323.77,0.02,5.83,34.33,3.16,1.61,2.0,openweather,Karachi
2024-09-08T03:00:00Z,2024-09-08,24.8607,67.0011,10.62,27.81,390.53,0.91,9.0,31.47,3.52,2.15,2.0,openweather,Karachi
2024-09-08T04:00:00Z,2024-09-08,24.8607,67.0011,10.81,28.54,433.92,2.68,9.77,33.62,3.7,2.09,2.0,openweather,Karachi
2024-09-08T05:00:00Z,2024-09-08,24.8607,67.0011,11.2,29.42,427.25,3.13,9.17,38.62,3.73,2.06,2.0,openweather,Karachi
2024-09-08T06:00:00Z,2024-09-08,24.8607,67.0011,11.44,30.26,387.19,2.35,7.2,45.42,3.58,1.92,2.0,openweather,Karachi
2024-09-08T07:00:00Z,2024-09-08,24.8607,67.0011,11.98,31.63,387.19,2.37,6.85,48.64,3.31,1.92,2.0,openweather,Karachi
2024-09-08T08:00:00Z,2024-09-08,24.8607,67.0011,12.97,33.37,433.92,3.32,8.65,48.64,3.43,2.25,2.0,openweather,Karachi
2024-09-08T09:00:00Z,2024-09-08,24.8607,67.0011,13.12,32.63,480.65,4.53,10.62,47.21,3.43,2.47,2.0,openweather,Karachi
2024-09-08T10:00:00Z,2024-09-08,24.8607,67.0011,11.8,28.62,473.98,4.64,10.45,42.2,3.04,2.25,2.0,openweather,Karachi
2024-09-08T11:00:00Z,2024-09-08,24.8607,67.0011,10.28,24.4,427.25,3.8,9.17,36.84,2.83,1.8,2.0,openweather,Karachi
2024-09-08T12:00:00Z,2024-09-08,24.8607,67.0011,9.1,21.57,377.18,2.6,7.88,31.83,2.59,1.33,2.0,openweather,Karachi
2024-09-08T13:00:00Z,2024-09-08,24.8607,67.0011,8.34,20.27,353.81,1.2,8.31,27.18,2.21,0.98,2.0,openweather,Karachi
2024-09-08T14:00:00Z,2024-09-08,24.8607,67.0011,8.0,19.84,360.49,0.16,10.2,23.6,2.09,1.01,1.0,openweather,Karachi
2024-09-08T15:00:00Z,2024-09-08,24.8607,67.0011,7.54,19.14,340.46,0.04,8.31,25.75,2.0,1.11,1.0,openweather,Karachi
2024-09-08T16:00:00Z,2024-09-08,24.8607,67.0011,7.06,18.61,333.79,0.02,7.2,27.89,2.15,1.28,1.0,openweather,Karachi
2024-09-08T17:00:00Z,2024-09-08,24.8607,67.0011,6.44,18.01,310.42,0.01,5.48,30.76,1.97,1.17,1.0,openweather,Karachi
2024-09-08T18:00:00Z,2024-09-08,24.8607,67.0011,6.28,18.35,300.41,0.01,4.41,33.26,1.76,1.04,1.0,openweather,Karachi
2024-09-08T19:00:00Z,2024-09-08,24.8607,67.0011,6.46,19.8,287.06,0.0,3.77,35.41,1.53,0.79,1.0,openweather,Karachi
2024-09-08T20:00:00Z,2024-09-08,24.8607,67.0011,7.11,22.09,267.03,0.0,3.08,37.55,1.45,0.49,2.0,openweather,Karachi
2024-09-08T21:00:00Z,2024-09-08,24.8607,67.0011,8.63,26.2,263.69,0.0,2.78,38.98,1.91,0.59,2.0,openweather,Karachi
2024-09-08T22:00:00Z,2024-09-08,24.8607,67.0011,10.18,30.86,257.02,0.0,2.29,40.05,2.0,0.61,2.0,openweather,Karachi
2024-09-08T23:00:00Z,2024-09-08,24.8607,67.0011,11.08,35.46,257.02,0.0,2.23,40.77,2.15,0.66,2.0,openweather,Karachi
2024-09-09T00:00:00Z,2024-09-09,24.8607,67.0011,11.3,37.85,260.35,0.0,2.38,40.77,2.35,0.73,2.0,openweather,Karachi
2024-09-10T01:00:00Z,2024-09-10,24.8607,67.0011,16.42,62.71,247.0,0.0,2.1,45.78,2.12,0.38,3.0,openweather,Karachi
2024-09-10T02:00:00Z,2024-09-10,24.8607,67.0011,16.72,61.29,257.02,0.0,2.68,46.49,2.18,0.44,3.0,openweather,Karachi
2024-09-10T03:00:00Z,2024-09-10,24.8607,67.0011,17.78,61.28,293.73,0.17,4.97,46.49,2.29,0.8,3.0,openweather,Karachi
2024-09-10T04:00:00Z,2024-09-10,24.8607,67.0011,19.07,60.6,357.15,1.03,8.31,46.49,2.65,1.14,3.0,openweather,Karachi
2024-09-10T05:00:00Z,2024-09-10,24.8607,67.0011,20.63,60.6,377.18,1.65,9.0,50.07,2.92,1.3,3.0,openweather,Karachi
2024-09-10T06:00:00Z,2024-09-10,24.8607,67.0011,22.64,63.28,363.83,1.56,7.8,55.79,3.07,1.28,3.0,openweather,Karachi
2024-09-10T07:00:00Z,2024-09-10,24.8607,67.0011,24.65,66.08,380.52,1.9,8.4,59.37,3.19,1.38,3.0,openweather,Karachi
2024-09-10T08:00:00Z,2024-09-10,24.8607,67.0011,26.82,70.83,447.27,2.91,11.48,60.08,3.73,1.87,3.0,openweather,Karachi
2024-09-10T09:00:00Z,2024-09-10,24.8607,67.0011,28.42,75.77,534.06,4.3,15.77,57.22,4.17,2.44,3.0,openweather,Karachi
2024-09-10T10:00:00Z,2024-09-10,24.8607,67.0011,28.82,79.61,567.44,5.14,18.16,53.64,4.23,2.66,3.0,openweather,Karachi
2024-09-10T11:00:00Z,2024-09-10,24.8607,67.0011,29.15,85.38,594.14,5.42,20.22,48.64,4.41,2.85,3.0,openweather,Karachi
2024-09-10T12:00:00Z,2024-09-10,24.8607,67.0011,28.99,90.72,654.22,5.64,24.68,39.7,4.59,3.13,3.0,openweather,Karachi
2024-09-10T13:00:00Z,2024-09-10,24.8607,67.0011,28.93,95.96,761.03,4.69,35.64,22.89,4.89,3.39,3.0,openweather,Karachi
2024-09-10T14:00:00Z,2024-09-10,24.8607,67.0011,28.08,98.2,714.3,0.87,38.04,15.02,4.77,3.13,3.0,openweather,Karachi
2024-09-10T15:00:00Z,2024-09-10,24.8607,67.0011,26.62,98.52,514.03,0.04,23.31,31.11,4.23,2.56,3.0,openweather,Karachi
2024-09-10T16:00:00Z,2024-09-10,24.8607,67.0011,25.38,99.66,373.84,0.0,12.34,45.42,3.64,1.85,3.0,openweather,Karachi
2024-09-10T17:00:00Z,2024-09-10,24.8607,67.0011,25.15,104.5,327.11,0.0,8.65,50.78,3.19,1.58,4.0,openweather,Karachi
2024-09-10T18:00:00Z,2024-09-10,24.8607,67.0011,25.75,112.51,300.41,0.0,6.51,54.36,2.74,1.33,4.0,openweather,Karachi
2024-09-10T19:00:00Z,2024-09-10,24.8607,67.0011,26.03,121.64,280.38,0.0,5.4,57.22,2.32,0.93,4.0,openweather,Karachi
2024-09-10T20:00:00Z,2024-09-10,24.8607,67.0011,26.48,130.71,260.35,0.0,4.41,59.37,2.21,0.51,4.0,openweather,Karachi
2024-09-10T21:00:00Z,2024-09-10,24.8607,67.0011,27.95,144.05,247.0,0.0,3.3,61.51,2.32,0.43,4.0,openweather,Karachi
2024-09-10T22:00:00Z,2024-09-10,24.8607,67.0011,30.42,162.75,243.66,0.0,2.59,64.37,2.32,0.4,4.0,openweather,Karachi
2024-09-10T23:00:00Z,2024-09-10,24.8607,67.0011,33.25,181.66,240.33,0.0,2.31,67.23,2.35,0.41,4.0,openweather,Karachi
2024-09-11T00:00:00Z,2024-09-11,24.8607,67.0011,35.85,196.8,240.33,0.0,2.29,69.38,2.44,0.43,4.0,openweather,Karachi
2024-09-11T01:00:00Z,2024-09-11,24.8607,67.0011,37.7,207.37,247.0,0.0,2.78,70.81,2.77,0.52,5.0,openweather,Karachi
2024-09-11T02:00:00Z,2024-09-11,24.8607,67.0011,39.55,221.79,260.35,0.0,3.73,72.96,2.98,0.66,5.0,openweather,Karachi
2024-09-11T03:00:00Z,2024-09-11,24.8607,67.0011,41.68,234.95,323.77,0.24,7.37,71.53,3.37,1.27,5.0,openweather,Karachi
2024-09-11T04:00:00Z,2024-09-11,24.8607,67.0011,47.54,232.03,821.11,6.43,31.19,47.21,5.42,4.88,5.0,openweather,Karachi
2024-09-11T05:00:00Z,2024-09-11,24.8607,67.0011,54.22,226.71,1335.14,19.0,45.93,31.83,7.27,8.61,5.0,openweather,Karachi
2024-09-11T06:00:00Z,2024-09-11,24.8607,67.0011,56.8,225.22,1348.5,18.78,44.55,38.27,7.75,10.01,5.0,openweather,Karachi
2024-09-11T07:00:00Z,2024-09-11,24.8607,67.0011,54.84,236.17,1094.82,12.85,36.67,53.64,6.74,8.74,5.0,openweather,Karachi
2024-09-11T08:00:00Z,2024-09-11,24.8607,67.0011,54.79,255.91,934.6,9.83,31.87,63.66,6.14,7.16,5.0,openweather,Karachi
2024-09-11T09:00:00Z,2024-09-11,24.8607,67.0011,55.17,271.84,867.84,8.83,30.16,66.52,5.78,5.95,5.0,openweather,Karachi
2024-09-11T10:00:00Z,2024-09-11,24.8607,67.0011,54.72,281.94,700.95,6.43,24.68,67.23,5.01,4.37,5.0,openweather,Karachi
2024-09-11T11:00:00Z,2024-09-11,24.8607,67.0011,54.85,288.03,607.49,4.75,21.76,63.66,4.53,3.42,5.0,openweather,Karachi
2024-09-11T12:00:00Z,2024-09-11,24.8607,67.0011,53.86,284.39,514.03,2.85,19.19,60.08,4.11,2.53,5.0,openweather,Karachi
2024-09-11T13:00:00Z,2024-09-11,24.8607,67.0011,51.33,270.7,480.65,1.05,20.05,54.36,3.93,1.95,5.0,openweather,Karachi
2024-09-11T14:00:00Z,2024-09-11,24.8607,67.0011,47.88,244.08,473.98,0.04,20.91,50.07,3.73,1.92,5.0,openweather,Karachi
2024-09-11T15:00:00Z,2024-09-11,24.8607,67.0011,43.45,218.29,407.22,0.0,15.42,53.64,3.46,1.92,5.0,openweather,Karachi
2024-09-11T16:00:00Z,2024-09-11,24.8607,67.0011,39.83,199.91,377.18,0.0,12.17,56.51,3.52,2.03,4.0,openweather,Karachi
2024-09-11T17:00:00Z,2024-09-11,24.8607,67.0011,36.45,183.37,340.46,0.0,9.34,57.94,3.34,1.85,4.0,openweather,Karachi
2024-09-11T18:00:00Z,2024-09-11,24.8607,67.0011,33.35,168.7,320.43,0.0,7.63,57.94,3.1,1.68,4.0,openweather,Karachi
2024-09-11T19:00:00Z,2024-09-11,24.8607,67.0011,32.59,155.25,397.21,0.0,12.34,48.64,3.25,2.41,4.0,openweather,Karachi
2024-09-11T20:00:00Z,2024-09-11,24.8607,67.0011,31.02,143.89,390.53,0.0,13.71,42.2,3.01,1.99,4.0,openweather,Karachi
2024-09-11T21:00:00Z,2024-09-11,24.8607,67.0011,30.58,141.7,340.46,0.0,10.54,44.35,2.89,1.73,4.0,openweather,Karachi
2024-09-11T22:00:00Z,2024-09-11,24.8607,67.0011,31.85,150.49,303.75,0.0,7.03,50.07,2.8,1.69,4.0,openweather,Karachi
2024-09-11T23:00:00Z,2024-09-11,24.8607,67.0011,33.56,164.04,283.72,0.0,5.23,55.79,2.77,1.6,4.0,openweather,Karachi
2024-09-12T00:00:00Z,2024-09-12,24.8607,67.0011,34.94,179.2,277.04,0.0,4.58,61.51,2.89,1.52,4.0,openweather,Karachi
2024-09-12T01:00:00Z,2024-09-12,24.8607,67.0011,36.01,199.1,280.38,0.0,5.06,66.52,3.31,1.47,4.0,openweather,Karachi
2024-09-12T02:00:00Z,2024-09-12,24.8607,67.0011,36.45,224.64,300.41,0.01,6.6,68.66,3.49,1.57,5.0,openweather,Karachi
2024-09-12T03:00:00Z,2024-09-12,24.8607,67.0011,40.43,267.52,373.84,0.43,11.65,67.95,3.93,2.28,5.0,openweather,Karachi
2024-09-12T04:00:00Z,2024-09-12,24.8607,67.0011,43.74,307.45,383.85,1.29,11.48,72.24,3.67,1.8,5.0,openweather,Karachi
2024-09-12T05:00:00Z,2024-09-12,24.8607,67.0011,41.54,289.35,377.18,1.68,9.94,75.1,3.46,1.69,5.0,openweather,Karachi
2024-09-12T06:00:00Z,2024-09-12,24.8607,67.0011,36.37,237.08,337.12,1.33,6.94,77.96,3.19,1.49,5.0,openweather,Karachi
2024-09-12T07:00:00Z,2024-09-12,24.8607,67.0011,32.64,200.28,303.75,1.01,4.88,78.68,2.71,1.09,5.0,openweather,Karachi
2024-09-12T08:00:00Z,2024-09-12,24.8607,67.0011,32.93,209.27,297.07,0.98,4.54,80.82,2.62,0.94,5.0,openweather,Karachi
2024-09-12T09:00:00Z,2024-09-12,24.8607,67.0011,35.74,230.15,300.41,1.06,4.84,82.97,2.5,0.89,5.0,openweather,Karachi
2024-09-12T10:00:00Z,2024-09-12,24.8607,67.0011,35.47,214.68,297.07,1.1,4.93,80.11,2.29,0.78,5.0,openweather,Karachi
2024-09-12T11:00:00Z,2024-09-12,24.8607,67.0011,31.73,181.09,293.73,1.09,5.23,73.67,2.26,0.7,4.0,openweather,Karachi
2024-09-12T12:00:00Z,2024-09-12,24.8607,67.0011,27.91,152.55,293.73,0.99,6.08,65.09,2.15,0.66,4.0,openweather,Karachi
2024-09-12T13:00:00Z,2024-09-12,24.8607,67.0011,25.0,128.08,320.43,0.58,9.08,53.64,2.18,0.72,4.0,openweather,Karachi
2024-09-12T14:00:00Z,2024-09-12,24.8607,67.0011,23.73,116.06,330.45,0.02,10.54,48.64,2.12,0.79,4.0,openweather,Karachi
2024-09-12T15:00:00Z,2024-09-12,24.8607,67.0011,23.59,113.87,313.76,0.0,8.57,53.64,2.03,0.93,4.0,openweather,Karachi
2024-09-12T16:00:00Z,2024-09-12,24.8607,67.0011,23.93,110.28,300.41,0.0,7.11,57.22,2.09,1.08,4.0,openweather,Karachi
2024-09-12T17:00:00Z,2024-09-12,24.8607,67.0011,23.31,101.7,277.04,0.0,5.18,55.07,1.94,0.91,4.0,openweather,Karachi
2024-09-12T18:00:00Z,2024-09-12,24.8607,67.0011,21.96,88.36,267.03,0.0,4.11,50.78,1.77,0.74,3.0,openweather,Karachi
2024-09-12T19:00:00Z,2024-09-12,24.8607,67.0011,21.13,79.32,257.02,0.0,3.43,50.07,1.56,0.41,3.0,openweather,Karachi
2024-09-12T20:00:00Z,2024-09-12,24.8607,67.0011,20.67,77.82,240.33,0.0,2.59,54.36,1.43,0.05,3.0,openweather,Karachi
2024-09-12T21:00:00Z,2024-09-12,24.8607,67.0011,20.13,76.81,226.97,0.0,1.74,57.94,1.42,0.0,3.0,openweather,Karachi
2024-09-12T22:00:00Z,2024-09-12,24.8607,67.0011,19.39,76.68,220.3,0.0,1.25,60.08,1.34,0.0,3.0,openweather,Karachi
2024-09-12T23:00:00Z,2024-09-12,24.8607,67.0011,19.0,77.63,216.96,0.0,1.12,59.37,1.36,0.0,3.0,openweather,Karachi
2024-09-13T00:00:00Z,2024-09-13,24.8607,67.0011,18.63,75.31,216.96,0.0,1.09,57.94,1.4,0.0,3.0,openweather,Karachi
2024-09-13T01:00:00Z,2024-09-13,24.8607,67.0011,18.13,68.64,216.96,0.0,1.27,56.51,1.48,0.0,3.0,openweather,Karachi
2024-09-13T02:00:00Z,2024-09-13,24.8607,67.0011,17.78,64.32,223.64,0.0,1.63,55.79,1.51,0.02,3.0,openweather,Karachi
2024-09-13T03:00:00Z,2024-09-13,24.8607,67.0011,17.86,64.42,247.0,0.1,3.21,53.64,1.61,0.29,3.0,openweather,Karachi
2024-09-13T04:00:00Z,2024-09-13,24.8607,67.0011,18.21,63.57,287.06,0.58,5.65,51.5,1.83,0.56,3.0,openweather,Karachi
2024-09-13T05:00:00Z,2024-09-13,24.8607,67.0011,19.01,66.48,307.08,1.06,6.34,50.78,2.03,0.75,3.0,openweather,Karachi
2024-09-13T06:00:00Z,2024-09-13,24.8607,67.0011,20.01,72.36,300.41,1.15,5.48,52.21,2.15,0.87,3.0,openweather,Karachi
2024-09-13T07:00:00Z,2024-09-13,24.8607,67.0011,21.06,83.98,283.72,1.02,4.63,55.79,2.03,0.76,3.0,openweather,Karachi
2024-09-13T08:00:00Z,2024-09-13,24.8607,67.0011,21.67,90.33,283.72,1.02,4.5,59.37,2.06,0.71,3.0,openweather,Karachi
2024-09-13T09:00:00Z,2024-09-13,24.8607,67.0011,21.58,90.4,290.39,1.24,4.8,57.22,2.03,0.69,3.0,openweather,Karachi
2024-09-13T10:00:00Z,2024-09-13,24.8607,67.0011,21.41,89.2,287.06,1.38,4.71,51.5,1.97,0.61,3.0,openweather,Karachi
2024-09-13T11:00:00Z,2024-09-13,24.8607,67.0011,21.43,88.28,287.06,1.34,4.88,45.78,2.0,0.53,3.0,openweather,Karachi
2024-09-13T12:00:00Z,2024-09-13,24.8607,67.0011,21.57,88.18,290.39,1.12,5.74,42.92,1.91,0.49,3.0,openweather,Karachi
2024-09-13T13:00:00Z,2024-09-13,24.8607,67.0011,22.02,89.49,310.42,0.54,8.31,39.7,1.94,0.51,3.0,openweather,Karachi
2024-09-13T14:00:00Z,2024-09-13,24.8607,67.0011,22.45,90.84,303.75,0.02,8.48,39.34,1.82,0.47,3.0,openweather,Karachi
2024-09-13T15:00:00Z,2024-09-13,24.8607,67.0011,22.98,91.81,277.04,0.0,5.91,43.99,1.7,0.45,3.0,openweather,Karachi
2024-09-13T16:00:00Z,2024-09-13,24.8607,67.0011,23.64,93.25,267.03,0.0,4.71,48.64,1.73,0.5,3.0,openweather,Karachi
2024-09-13T17:00:00Z,2024-09-13,24.8607,67.0011,23.96,93.65,253.68,0.0,3.73,52.21,1.67,0.46,3.0,openweather,Karachi
2024-09-13T18:00:00Z,2024-09-13,24.8607,67.0011,24.31,94.01,250.34,0.0,3.3,54.36,1.62,0.4,3.0,openweather,Karachi
2024-09-13T19:00:00Z,2024-09-13,24.8607,67.0011,24.17,92.69,240.33,0.0,2.96,55.79,1.49,0.18,3.0,openweather,Karachi
2024-09-13T20:00:00Z,2024-09-13,24.8607,67.0011,24.07,96.35,226.97,0.0,2.27,60.08,1.37,0.0,3.0,openweather,Karachi
2024-09-13T21:00:00Z,2024-09-13,24.8607,67.0011,24.42,101.94,211.95,0.0,1.18,67.23,1.15,0.0,4.0,openweather,Karachi
2024-09-13T22:00:00Z,2024-09-13,24.8607,67.0011,25.38,109.26,208.62,0.0,0.82,70.81,1.09,0.0,4.0,openweather,Karachi
